x,y,frequency,username,level,algorithm,success
20,9,12,Navigate,3,DFS,0
20,10,12,Navigate,3,DFS,0
20,11,12,Navigate,3,DFS,0
20,12,12,Navigate,3,DFS,0
20,13,13,Navigate,3,DFS,0
20,14,12,Navigate,3,DFS,0
20,15,13,Navigate,3,DFS,0
20,16,12,Navigate,3,DFS,0
20,17,12,Navigate,3,DFS,0
20,18,12,Navigate,3,DFS,0
20,19,12,Navigate,3,DFS,0
20,20,13,Navigate,3,DFS,0
20,21,12,Navigate,3,DFS,0
20,22,13,Navigate,3,DFS,0
20,23,12,Navigate,3,DFS,0
20,24,12,Navigate,3,DFS,0
20,25,12,Navigate,3,DFS,0
20,26,12,Navigate,3,DFS,0
20,27,12,Navigate,3,DFS,0
20,28,12,Navigate,3,DFS,0
20,29,12,Navigate,3,DFS,0
20,30,12,Navigate,3,DFS,0
20,31,12,Navigate,3,DFS,0
20,32,12,Navigate,3,DFS,0
20,33,12,Navigate,3,DFS,0
20,34,12,Navigate,3,DFS,0
20,35,12,Navigate,3,DFS,0
20,36,12,Navigate,3,DFS,0
20,37,12,Navigate,3,DFS,0
20,38,12,Navigate,3,DFS,0
20,39,12,Navigate,3,DFS,0
20,40,12,Navigate,3,DFS,0
20,41,12,Navigate,3,DFS,0
20,42,12,Navigate,3,DFS,0
19,42,12,Navigate,3,DFS,0
18,42,3,Navigate,3,DFS,0
20,5,12,Navigate,3,BFS,0
20,6,12,Navigate,3,BFS,0
20,7,12,Navigate,3,BFS,0
20,8,13,Navigate,3,BFS,0
20,9,12,Navigate,3,BFS,0
20,10,12,Navigate,3,BFS,0
20,11,12,Navigate,3,BFS,0
20,12,12,Navigate,3,BFS,0
20,13,12,Navigate,3,BFS,0
20,14,12,Navigate,3,BFS,0
20,15,12,Navigate,3,BFS,0
20,16,12,Navigate,3,BFS,0
20,17,13,Navigate,3,BFS,0
20,18,12,Navigate,3,BFS,0
20,19,12,Navigate,3,BFS,0
20,20,12,Navigate,3,BFS,0
20,21,12,Navigate,3,BFS,0
20,22,12,Navigate,3,BFS,0
20,23,12,Navigate,3,BFS,0
20,24,12,Navigate,3,BFS,0
20,25,13,Navigate,3,BFS,0
20,26,12,Navigate,3,BFS,0
20,27,12,Navigate,3,BFS,0
20,28,12,Navigate,3,BFS,0
20,29,12,Navigate,3,BFS,0
20,30,12,Navigate,3,BFS,0
20,31,12,Navigate,3,BFS,0
20,32,12,Navigate,3,BFS,0
20,33,12,Navigate,3,BFS,0
20,34,12,Navigate,3,BFS,0
20,35,12,Navigate,3,BFS,0
20,36,12,Navigate,3,BFS,0
20,37,12,Navigate,3,BFS,0
20,38,12,Navigate,3,BFS,0
20,39,12,Navigate,3,BFS,0
20,40,12,Navigate,3,BFS,0
19,40,12,Navigate,3,BFS,0
18,40,12,Navigate,3,BFS,0
17,40,12,Navigate,3,BFS,0
16,40,4,Navigate,3,BFS,0
20,4,12,napat,4,BFS,1
20,5,12,napat,4,BFS,1
20,6,12,napat,4,BFS,1
20,7,12,napat,4,BFS,1
20,8,12,napat,4,BFS,1
20,9,12,napat,4,BFS,1
20,10,12,napat,4,BFS,1
20,11,12,napat,4,BFS,1
20,12,12,napat,4,BFS,1
20,13,12,napat,4,BFS,1
20,14,12,napat,4,BFS,1
20,15,12,napat,4,BFS,1
20,16,12,napat,4,BFS,1
20,17,12,napat,4,BFS,1
20,18,12,napat,4,BFS,1
20,19,12,napat,4,BFS,1
20,20,12,napat,4,BFS,1
20,21,12,napat,4,BFS,1
20,22,12,napat,4,BFS,1
20,23,12,napat,4,BFS,1
20,24,12,napat,4,BFS,1
20,25,12,napat,4,BFS,1
20,26,12,napat,4,BFS,1
20,27,12,napat,4,BFS,1
20,28,12,napat,4,BFS,1
20,29,12,napat,4,BFS,1
20,30,12,napat,4,BFS,1
20,31,12,napat,4,BFS,1
20,32,12,napat,4,BFS,1
20,33,12,napat,4,BFS,1
20,34,12,napat,4,BFS,1
20,35,12,napat,4,BFS,1
20,36,12,napat,4,BFS,1
20,37,12,napat,4,BFS,1
20,38,12,napat,4,BFS,1
20,39,12,napat,4,BFS,1
20,40,12,napat,4,BFS,1
20,41,12,napat,4,BFS,1
19,41,12,napat,4,BFS,1
18,41,12,napat,4,BFS,1
17,41,12,napat,4,BFS,1
16,41,12,napat,4,BFS,1
15,41,12,napat,4,BFS,1
14,41,12,napat,4,BFS,1
13,41,12,napat,4,BFS,1
12,41,12,napat,4,BFS,1
11,41,12,napat,4,BFS,1
10,41,12,napat,4,BFS,1
9,41,12,napat,4,BFS,1
8,41,12,napat,4,BFS,1
7,41,12,napat,4,BFS,1
6,41,12,napat,4,BFS,1
5,41,12,napat,4,BFS,1
3,41,1,napat,4,BFS,1
20,3,13,som,1,DFS,1
20,4,12,som,1,DFS,1
20,5,13,som,1,DFS,1
20,6,12,som,1,DFS,1
20,7,12,som,1,DFS,1
20,8,12,som,1,DFS,1
20,9,12,som,1,DFS,1
20,10,12,som,1,DFS,1
20,11,12,som,1,DFS,1
20,12,12,som,1,DFS,1
20,13,12,som,1,DFS,1
20,14,12,som,1,DFS,1
20,15,12,som,1,DFS,1
20,16,13,som,1,DFS,1
20,17,12,som,1,DFS,1
20,18,12,som,1,DFS,1
20,19,12,som,1,DFS,1
20,20,12,som,1,DFS,1
20,21,12,som,1,DFS,1
20,22,12,som,1,DFS,1
20,23,13,som,1,DFS,1
20,24,13,som,1,DFS,1
20,25,13,som,1,DFS,1
20,26,12,som,1,DFS,1
20,27,12,som,1,DFS,1
20,28,12,som,1,DFS,1
20,29,12,som,1,DFS,1
20,30,12,som,1,DFS,1
20,31,12,som,1,DFS,1
20,32,12,som,1,DFS,1
20,33,12,som,1,DFS,1
20,34,12,som,1,DFS,1
20,35,12,som,1,DFS,1
20,36,12,som,1,DFS,1
20,37,12,som,1,DFS,1
20,38,12,som,1,DFS,1
20,39,12,som,1,DFS,1
20,40,12,som,1,DFS,1
20,41,12,som,1,DFS,1
20,42,12,som,1,DFS,1
19,42,12,som,1,DFS,1
18,42,12,som,1,DFS,1
17,42,12,som,1,DFS,1
16,42,12,som,1,DFS,1
15,42,12,som,1,DFS,1
14,42,12,som,1,DFS,1
13,42,12,som,1,DFS,1
12,42,12,som,1,DFS,1
11,42,12,som,1,DFS,1
10,42,12,som,1,DFS,1
9,42,12,som,1,DFS,1
8,42,12,som,1,DFS,1
7,42,12,som,1,DFS,1
6,42,12,som,1,DFS,1
6,41,12,som,1,DFS,1
5,41,12,som,1,DFS,1
4,41,13,som,1,DFS,1
3,42,1,som,1,DFS,1
15,6,12,som,2,BFS,1
15,7,12,som,2,BFS,1
15,8,12,som,2,BFS,1
15,9,12,som,2,BFS,1
15,10,12,som,2,BFS,1
15,11,12,som,2,BFS,1
15,12,13,som,2,BFS,1
14,12,13,som,2,BFS,1
13,12,13,som,2,BFS,1
13,13,12,som,2,BFS,1
13,14,12,som,2,BFS,1
13,15,12,som,2,BFS,1
13,16,12,som,2,BFS,1
13,17,12,som,2,BFS,1
12,17,12,som,2,BFS,1
11,17,12,som,2,BFS,1
10,17,12,som,2,BFS,1
9,17,12,som,2,BFS,1
8,17,12,som,2,BFS,1
7,17,12,som,2,BFS,1
7,18,12,som,2,BFS,1
6,18,12,som,2,BFS,1
6,19,12,som,2,BFS,1
6,20,12,som,2,BFS,1
6,21,12,som,2,BFS,1
6,22,12,som,2,BFS,1
6,23,12,som,2,BFS,1
6,24,12,som,2,BFS,1
6,25,12,som,2,BFS,1
6,26,12,som,2,BFS,1
6,27,12,som,2,BFS,1
6,28,12,som,2,BFS,1
6,29,13,som,2,BFS,1
6,30,12,som,2,BFS,1
6,31,12,som,2,BFS,1
6,32,12,som,2,BFS,1
6,33,12,som,2,BFS,1
5,33,12,som,2,BFS,1
4,33,12,som,2,BFS,1
3,33,12,som,2,BFS,1
3,34,12,som,2,BFS,1
3,35,12,som,2,BFS,1
3,36,12,som,2,BFS,1
3,37,13,som,2,BFS,1
3,38,12,som,2,BFS,1
3,39,12,som,2,BFS,1
2,40,1,som,2,BFS,1
20,5,12,som,3,DFS,0
20,6,12,som,3,DFS,0
20,7,12,som,3,DFS,0
20,8,12,som,3,DFS,0
20,9,12,som,3,DFS,0
20,10,12,som,3,DFS,0
20,11,12,som,3,DFS,0
20,12,12,som,3,DFS,0
20,13,12,som,3,DFS,0
20,14,12,som,3,DFS,0
20,15,12,som,3,DFS,0
20,16,13,som,3,DFS,0
20,17,12,som,3,DFS,0
20,18,12,som,3,DFS,0
20,19,12,som,3,DFS,0
20,20,12,som,3,DFS,0
20,21,12,som,3,DFS,0
20,22,12,som,3,DFS,0
20,23,12,som,3,DFS,0
20,24,12,som,3,DFS,0
20,25,12,som,3,DFS,0
20,26,12,som,3,DFS,0
20,27,12,som,3,DFS,0
20,28,12,som,3,DFS,0
20,29,12,som,3,DFS,0
20,30,12,som,3,DFS,0
20,31,12,som,3,DFS,0
20,32,12,som,3,DFS,0
20,33,12,som,3,DFS,0
20,34,12,som,3,DFS,0
20,35,12,som,3,DFS,0
20,36,12,som,3,DFS,0
20,37,12,som,3,DFS,0
20,38,12,som,3,DFS,0
20,39,12,som,3,DFS,0
20,40,12,som,3,DFS,0
20,41,12,som,3,DFS,0
20,42,12,som,3,DFS,0
19,42,13,som,3,DFS,0
18,42,4,som,3,DFS,0
